Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout,GPA_Category,GPA_Category_Encoded,Age_Group,Age_Group_Encoded,Income_Level,Income_Level_Encoded,Attendance_Category,Attendance_Encoded
1685,-1.2273011791161799,1,-0.00281814118536424,0,-1.0881334168825056,0.9930237211447897,3,-0.006650291842507969,1,0,-1.6888691154287387,0.6513928206522667,0.7445810287994066,0.7097792299126551,2,2,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
1686,1.2029426581929987,1,-0.3256542169697111,0,-0.5020347195657054,-2.4130874087292775,5,1.0505497739612095,1,1,0.8675674031661551,-0.7049691171973257,-0.33513839296853426,-0.38112874905033395,2,2,3,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
1687,-0.4795338445595093,1,-0.7796596353001682,1,-0.8663663422220947,-1.111466369813117,1,-0.6862789055734693,0,0,2.0295840025274705,-2.174361216534384,-2.1408760466149177,-2.0780967163260944,3,2,2,1,Low,1,Young,2,"(24999.999, 37110.0]",0,Low,1
1688,0.1747625731775762,1,0.702732677761559,1,0.10782473575042498,-1.0019842263528784,2,-0.44295508090435987,1,0,-1.107860815748081,0.5477818392887563,0.4467273952082502,0.44870723494715326,1,1,0,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,Low,1
1689,0.2682334899971613,0,-0.7796596353001682,1,0.49591711640614355,0.0441784778227269,4,-0.37583126720253646,0,0,-0.23634836622709474,1.593310833047817,1.582294373274533,1.5862352130111248,4,0,3,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1690,-0.2925920109203425,1,-0.7796596353001682,1,-0.43075244556771597,-0.8316786698591745,1,0.23667353282660147,0,0,-0.23634836622709474,-0.2622676513714173,0.34434020866129045,0.346143236924992,1,1,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
1691,0.595381698865704,0,1.136870203012443,1,-0.3911511822354999,-0.819513987252482,4,0.4548259273575274,1,1,0.6932649132619578,-0.9498678004201687,-0.6329920265596901,-0.6328767441956389,1,4,0,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
1692,-0.4795338445595093,0,-0.45376431646377635,1,-0.010979054246224014,-0.1382917612776695,0,-0.9715551138062183,0,0,-0.0039450463548314505,-1.5432761482293655,-1.0704645508967008,-1.0617807359246774,2,4,3,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
1693,0.8757944493244543,0,-0.7796596353001682,1,-0.5970777515630245,-0.08963303085089644,3,0.39609259036843175,1,0,2.203886492431668,-0.1398183097599954,-0.660915804708861,-0.6422007440158354,4,3,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1694,-1.4142430127553467,0,-0.7796596353001682,0,3.220484033662621,-1.0871370045997304,1,0.5974640314739016,1,0,-0.7592558359396864,1.1223518268500419,1.451983408578402,1.4463752157081775,2,0,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,Low,1
1695,0.12802711476778533,0,-0.7796596353001682,1,1.14537783505449,-1.269607243700127,1,-0.4849074644679994,0,1,0.9256682331342206,-0.3187827321151501,-0.04659268542710178,0.02912724303831161,3,0,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
1696,1.9974454511594602,0,-0.7796596353001682,1,1.359224657048458,-0.7951846220390956,2,-0.18285030280979434,1,0,-0.6430541760035546,1.593310833047817,1.033126736340839,1.0361192236195322,1,4,3,0,High,0,Senior,1,"(24999.999, 37110.0]",0,High,0
1697,-1.0403593454770115,1,-0.7796596353001682,1,0.48799686373970047,1.005188403751482,2,-1.1561456014862328,1,0,-1.6888691154287387,1.178866907593775,1.2472090354844825,1.1946272205628723,4,1,4,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
1698,-0.7132111366084686,1,-0.7796596353001682,1,0.9473715183934089,2.2216566644207916,1,-1.533717053558989,0,0,1.5066765328148783,1.593310833047817,1.1634377010369694,1.1666552211022827,1,2,0,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
1699,0.5019107820461206,0,0.5811191730634097,0,-0.3673904242361703,1.455281660199127,2,-1.1729265549116885,0,0,1.9714831725594049,-0.17749503025581745,-0.8377663996536101,-0.8380047402399617,1,1,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
1700,0.1747625731775762,0,0.09164028473620572,0,-0.8505258368892082,-0.3207620003780659,3,0.7065402287393648,0,1,0.40276076342162903,-1.1288322227753234,-0.9773852903994644,-0.9778647375429089,1,0,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
1701,0.36170440681674465,0,0.36284733732761293,1,1.5176297103773224,0.43344832123690624,1,0.5135592643466225,0,1,-0.6430541760035546,1.593310833047817,1.5357547430259149,1.5862352130111248,3,2,0,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
1702,0.5019107820461206,0,-0.7796596353001682,1,-1.1356549328811651,0.0320137952160345,1,1.9231593520849126,1,1,-1.1659616457161468,0.9057106839990653,1.005202958191668,1.0547672232599252,2,2,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1703,0.6421171572754949,0,-0.7796596353001682,1,0.49591711640614355,-0.10179771345758884,2,0.026911615008403576,0,0,0.5770632533258262,-0.5731005954619487,-0.1582877980237854,-0.15735275336561827,1,3,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
1704,1.1094717413734136,0,-0.3875952953942632,1,1.8265195643686096,0.14149593867627305,2,0.035302091721131613,0,0,-2.2117765851413305,1.5273765721801287,1.582294373274533,1.5862352130111248,1,4,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1705,0.4084398652265355,0,-0.374189623593167,0,0.986972781725625,0.2996368125632829,1,0.32057829995388065,1,1,0.9256682331342206,-1.1853473035190563,-0.9308456601508462,-0.92192073862173,4,1,0,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
1706,-0.24585655251054994,0,-0.6271787119420589,1,-0.27234739223885124,-1.6710417697209987,1,-1.0890217877844093,0,0,-0.46875168609935747,0.35939823680964605,0.5770383599043811,0.6351872313510831,2,3,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
1707,0.6888526156852874,0,-0.7796596353001682,1,1.303782888383355,-0.5762203351186203,2,0.8911307164193787,1,0,-0.46875168609935747,0.3688174169336018,0.13025790951764707,0.08507124195949058,3,1,2,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1708,1.9507099927496676,0,2.3761300338508278,1,0.21078802041418712,-0.004480252604044436,3,0.37092116023024824,1,0,-1.107860815748081,0.31230233618986875,0.502574951506592,0.5046512338683322,2,1,4,0,Mid,2,Senior,1,"(37110.0, 70904.375]",1,High,0
1709,-0.15238563569096655,0,0.14100065577819063,1,-0.14562334957575918,2.2216566644207916,3,-0.9715551138062183,0,0,-1.5145666255245414,0.28404479581800196,0.1674896137165416,0.15966324052106254,4,0,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
1710,-0.9936238870672205,0,2.3761300338508278,1,0.7493652017323277,0.6524126081573816,1,0.3625306835175202,0,0,-0.062045876322897014,-0.6201964960817262,-0.8470743257033337,-0.7820607413187828,2,0,3,0,Low,1,Young,2,"(37110.0, 70904.375]",1,High,0
1711,1.1094717413734136,1,1.8783757212002548,1,-0.9138878582207544,1.1025058646050265,2,0.7484926123030045,0,1,0.22845827351743184,-0.7049691171973257,-0.36306217111770517,-0.37180474923013745,4,1,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
1712,-0.15238563569096655,1,2.3761300338508278,1,-1.4920663028711114,-0.07746834824420404,1,-1.3575170425917025,0,1,-0.12014670629096309,-0.017368968148573957,0.18610546581598889,0.2062832396220448,2,4,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
1713,-1.8815975968532654,0,-0.7796596353001682,1,-0.2485866342395213,1.4309522949857403,3,1.0505497739612095,0,1,1.1580715530064838,-0.5825197755859042,-0.539912766062454,-0.47436874725229866,4,1,0,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
1714,0.8757944493244543,0,0.41942614703172654,1,-0.6842005308939001,0.3118014951699753,1,-0.4681265110425433,1,0,0.05415578361323411,0.5101051187929343,1.1727456270866934,1.1759792209224793,1,4,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
1715,-0.5730047613790927,1,-0.7796596353001682,0,-1.507906808203998,0.8348828472577781,3,-2.112659946737215,1,0,0.7513657432300235,0.6231352802804004,0.9958950321419445,1.0081472241589424,2,2,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
1716,-0.10565017728117401,1,-0.7796596353001682,1,0.020701956419549004,0.2023193517097385,0,0.9666450068339304,0,0,-1.5145666255245414,1.3484121498249741,1.2192852573353112,1.1293592218214967,3,0,4,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1717,0.31496894840695216,0,2.3761300338508278,1,-0.5653967408972514,0.5672598299105314,4,1.3358259821939586,0,1,-0.46875168609935747,-1.326635005378389,-1.1449279592944896,-1.0804287355650704,4,4,0,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
1718,0.1747625731775762,0,-0.7796596353001682,1,-0.9930903848851869,-0.43024414383830273,1,-1.1477551247735047,1,1,1.5647773627829438,-1.2230240240148784,-1.2752389239906203,-1.3694727299911613,2,1,0,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
1719,0.73558807409508,0,-0.7796596353001682,0,-0.026819559579110523,1.8080574557932256,1,-1.7015265878135473,0,1,0.9837690631022867,0.4159133175533791,0.4932670254568686,0.43005923530676027,2,2,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1720,-0.4795338445595093,0,-0.7796596353001682,1,-0.9851701322187434,-0.44240882644499685,2,1.3190450287685025,1,0,0.34465993345356294,0.40649413742942386,0.1674896137165416,0.1689872403412588,1,3,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
1721,0.5019107820461206,1,-0.7796596353001682,1,1.1849790983867061,-0.89250208289264,1,-0.6359360452971017,0,0,-0.41065085613129193,0.06740365296702544,0.08371827926902911,0.15033924070086582,2,4,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
1722,-0.2925920109203425,1,-0.7796596353001682,1,1.818599311702166,0.19015466910304438,1,1.3358259821939586,0,1,-0.9916591558119496,1.3578313299489295,1.1448218489375221,1.1480072214618897,1,3,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1723,0.73558807409508,1,-0.708781442341552,1,0.7097639384001116,1.8567161862199986,4,-1.818993261791738,0,1,-0.5849533460354891,1.593310833047817,1.451983408578402,1.455699215528374,1,3,4,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1724,0.6421171572754949,0,2.3761300338508278,1,-0.45451320356704594,-0.6370437481520856,1,1.4029497958957817,1,0,0.6351640832938917,0.43475167780129015,0.6235779901529995,0.6258632315308869,1,4,3,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
1725,-0.9936238870672205,1,-0.7796596353001682,1,0.4087943370752683,-0.1382917612776695,4,1.067330727386665,1,1,-2.095574925205199,1.593310833047817,1.582294373274533,1.5396152139101424,2,0,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
1726,1.1094717413734136,0,2.3761300338508278,0,-0.7000410362267866,0.2874721299565888,2,0.5303402177720785,1,0,1.8552815126232727,-1.5338569681054097,-1.9826413037696162,-2.0035047177645224,4,3,0,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
1727,-0.5730047613790927,1,0.903199031464105,1,0.6780829277343386,-1.2574425610934328,1,-2.037145656322664,0,0,1.2742732129426155,-0.19633339050372847,-0.316522540869087,-0.36248074940994096,4,0,3,0,Mid,2,Young,2,"(37110.0, 70904.375]",1,Low,1
1728,0.8290589909146634,0,0.09432141909642497,1,0.7335246963994415,-1.306101291520206,0,-0.37583126720253646,0,0,1.2742732129426155,-2.174361216534384,-1.9826413037696162,-2.0035047177645224,3,2,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
1729,0.36170440681674465,0,0.7036951362498429,1,0.7968867177309868,1.126835229818413,2,1.000206913684842,0,0,0.6351640832938917,1.1882860877177301,1.284440739683377,1.3531352175062126,4,1,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
1730,1.857239075930084,1,-0.4375056427152674,1,-0.3911511822354999,0.10500189085619238,2,-1.709917064526275,0,1,0.1122566135813002,-0.6390348563296373,-0.5585286181619012,-0.5489607458138707,4,3,3,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
1731,-0.24585655251054994,0,1.92347377607984,1,0.7176841910665547,-1.0019842263528784,3,-0.5436408014570948,1,1,0.40276076342162903,-1.515018607857499,-1.712711448327631,-1.7051367235182349,3,4,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
1732,-0.3860629277399259,1,-0.45376431646377635,1,-0.010979054246224014,-2.096805660955257,0,0.38770211365570373,0,0,-0.0039450463548314505,-0.6484540364535926,-0.763302991255821,-0.7820607413187828,3,2,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
1733,-0.012179260461590607,1,-0.7796596353001682,1,0.25830953641284626,-0.5153969220851548,0,-1.1813170316244161,0,0,2.203886492431668,-0.7991609184368808,-1.0797724769464243,-1.0990767352054631,2,2,2,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
1734,-0.33932746933013336,1,-0.056715816529258604,0,0.08406397775109505,0.0441784778227269,2,1.293873598630319,1,0,-0.12014670629096309,0.660812000776222,0.7352731027496827,0.7377512293732443,1,3,0,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1735,0.8290589909146634,1,0.7733358825806655,1,-1.1118941748818356,0.22664871692312333,1,1.0925021575248492,1,0,-0.5268525160674236,-0.13039912963604008,-0.03728475937737835,-0.036140755703064055,1,2,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
1736,-1.6946557632140986,0,-0.7796596353001682,1,0.4167145897417114,-2.060311613135178,1,0.22828305611387345,0,0,-0.2944491961951603,0.302883156065913,0.6701176204016175,0.6724832306318691,1,1,4,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,Low,1
1737,-1.087094803886804,0,-0.29348060464708026,1,-0.2961081502381808,1.333634834132196,2,0.4212640205066159,0,1,-0.7592558359396864,0.14275709395866953,0.4094956910093561,0.44870723494715326,2,1,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
1738,-1.087094803886804,1,-0.7796596353001682,1,-1.3336612495422462,0.10500189085619238,0,-0.5604217548825505,0,0,0.8675674031661551,0.5383626591648005,0.7445810287994066,0.7191032297328513,2,2,2,0,Mid,2,Young,2,"(24999.999, 37110.0]",0,High,0
1739,0.9692653661440392,1,-0.7796596353001682,1,-0.7396422995590027,-0.5883850177253126,2,0.5806830780484461,0,1,-0.5268525160674236,-0.2622676513714173,0.03717864902041072,0.15966324052106254,3,0,2,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1740,1.7637681591105008,0,-0.7796596353001682,1,0.43255509507459755,0.8957062602912435,4,-0.6191550918716459,1,1,-0.12014670629096309,0.6419736405283114,0.40018776495963226,0.420735235486564,4,0,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1741,-0.10565017728117401,0,-0.7796596353001682,0,-0.5099549722321485,-0.977654861139492,1,-0.21641220966070587,0,0,1.3904748728787473,0.0014693920993370639,0.09302620531875254,0.10371924159988356,3,3,0,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
1742,-0.19912109410075743,1,0.5553390349843785,1,-0.5970777515630245,-0.27210326995129286,1,-0.5100788946061829,0,1,1.0999707230384184,-1.0817363221555458,-1.3310864802889621,-1.3508247303507683,4,1,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
1743,0.08129165635799279,0,-0.7796596353001682,1,-2.149447274185901,-1.147960417633196,3,1.4281212260339657,1,1,-1.049759985780015,0.4724283982971122,0.009254870871240028,-0.026816755882867357,3,3,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
1744,1.2029426581929987,0,-0.7796596353001682,1,1.113696824388717,0.7618947516176201,0,1.2015783547903118,1,0,1.2161723829745494,-0.15865667000790643,-0.4840652097641122,-0.4370727479715127,3,4,3,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1745,-0.946888428657428,0,-0.7796596353001682,1,-1.1435751855476086,1.1876586428518785,2,-1.021897974082586,0,1,-1.4564657955564757,-0.8462568190566583,-0.33513839296853426,-0.3345087499493515,1,2,2,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
1746,0.22149803158736875,1,-0.7726474377426717,0,0.05238296708532202,0.4091189560235197,0,1.3358259821939586,1,1,-1.5726674554926072,1.593310833047817,1.1820535531364167,1.1480072214618897,4,0,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1747,0.9692653661440392,0,-0.7796596353001682,1,-0.49411446689926203,-0.1504564438843619,1,-0.8205265329771161,0,1,-0.35255002616322584,0.31230233618986875,1.2565169615342058,1.2878672187648372,3,3,0,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1748,0.5019107820461206,0,0.10621465613021798,1,0.26622978907928935,-1.2087838306666614,5,1.8476450616703617,1,0,0.2865591034854974,-0.8462568190566583,-0.9401535862005699,-0.9778647375429089,2,4,3,1,Low,1,Mature,0,"(37110.0, 70904.375]",1,Low,1
1749,0.1747625731775762,0,-0.7796596353001682,0,0.24246903107996012,-0.4180794612316103,1,1.57075933015034,0,0,-0.23634836622709474,0.45359003804920117,0.502574951506592,0.5046512338683322,1,1,2,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1750,1.0160008245538301,0,1.534090570534154,1,-0.2248258762401917,0.26314276474320397,1,2.1916546068922056,0,0,0.46086159338969457,0.05798447284307013,-0.4747572837143886,-0.47436874725229866,1,2,2,0,Mid,2,Mature,0,"(37110.0, 70904.375]",1,High,0
1751,-1.8815975968532654,0,-0.7796596353001682,1,0.27415004174573315,-0.5275616046918471,2,0.27862591639024104,1,0,-0.41065085613129193,0.8397764231313769,1.0610505144900098,1.0640912230801214,1,2,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
1752,0.6888526156852874,1,-0.5682625030521131,1,0.004861451086662144,-0.4059147786249162,3,-0.300316976787985,1,0,-2.153675755173265,0.21811053495031363,0.04648657507013457,0.0477752426787046,1,1,3,1,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1753,-0.6664756781986761,0,-0.44967386788857006,1,-1.420784028873122,-1.062807639386344,5,-0.3170979302134411,1,1,-0.17824753625902864,-0.8368376389327028,-0.8098426215044392,-0.8100327407793723,1,4,2,1,Low,1,Young,2,"(24999.999, 37110.0]",0,Low,1
1754,-1.8815975968532654,0,-0.13171883158051978,1,1.232500614385366,-0.6857024785788588,4,0.3625306835175202,1,0,-1.5726674554926072,-0.36587863273492766,-0.25136705852102176,-0.2505927515675832,1,3,2,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
1755,0.5019107820461206,0,-0.4084256469621203,1,1.5572309737095393,-1.391254069767058,3,-1.0386789275080417,0,0,-0.0039450463548314505,-0.8274184588087473,-1.0797724769464243,-1.0804287355650704,1,0,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,Low,1
1756,1.3898844918321653,1,-0.7796596353001682,0,-0.9138878582207544,0.2996368125632829,1,-2.112659946737215,1,1,-1.340264135620344,-0.11156076938812907,0.3071085044623959,0.3554672367451887,4,3,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,High,0
1757,-0.15238563569096655,1,0.012856182766686671,1,-1.6029498402013165,0.08067252564280757,5,-0.417783650766176,0,0,0.5189624233577607,-1.0534787817836793,-1.1170041811453186,-1.1643447339468387,4,0,0,1,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
1758,0.9692653661440392,0,0.20534788042345226,1,1.2800221303840253,0.1293312560695789,3,0.026911615008403576,0,1,1.3904748728787473,0.7455846218918218,0.48395909940714477,0.43005923530676027,2,4,0,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
1759,1.6235617838811247,0,-0.7796596353001682,1,-1.1118941748818356,-0.3207620003780659,3,0.5471211711975346,1,1,-1.8050707753648703,1.593310833047817,1.405443778329784,1.381107216966802,4,0,2,0,High,0,Mature,0,"(24999.999, 37110.0]",0,High,0
1760,1.343149033422373,1,0.14155063205720994,1,1.3196233937162414,-0.5397262872985412,1,0.38770211365570373,0,1,-2.153675755173265,1.593310833047817,1.582294373274533,1.5489392137303388,3,1,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
1761,1.6702972422909173,0,-0.45376431646377635,1,-0.010979054246224014,-2.0846409783485647,2,0.1275973355611385,0,0,-0.0039450463548314505,0.4630092181731565,0.7166572506502354,0.7191032297328513,1,1,0,0,Mid,2,Mature,0,"(24999.999, 37110.0]",0,Low,1
1762,0.73558807409508,1,0.6236048406176529,1,-0.17730436024153218,-0.3815854134115314,2,1.1596259712266723,1,0,1.1580715530064838,-0.9498678004201687,-1.0239249206480825,-0.9871887373631054,4,3,2,0,Low,1,Mature,0,"(37110.0, 70904.375]",1,High,0
1763,0.08129165635799279,0,1.0780227411573746,1,-0.19314486557441868,0.17798998649635198,3,-0.8960408233916672,0,1,0.17035744354936574,1.3389929697010183,1.1541297749872461,1.2039512203830687,3,1,2,0,High,0,Mature,0,"(37110.0, 70904.375]",1,High,0
1764,-1.647920304804306,0,-0.23222699657130236,1,-1.032691648217403,1.8202221383999198,2,-0.6946693822861973,1,0,-0.46875168609935747,1.593310833047817,1.5078309648767438,1.5116432144495529,1,0,2,0,High,0,Young,2,"(24999.999, 37110.0]",0,High,0
1765,-0.24585655251054994,1,-0.7796596353001682,1,0.0603032197517651,-0.1504564438843619,1,2.1077498397649266,1,1,-1.107860815748081,-0.3093635519911946,-0.7167633610072028,-0.6981447429370143,4,2,2,0,Low,1,Mature,0,"(24999.999, 37110.0]",0,High,0
1766,-0.9001529702476354,0,-0.7796596353001682,0,0.49591711640614355,-0.5397262872985412,3,-2.112659946737215,1,0,0.7513657432300235,-0.8650951793045694,-0.9587694383000172,-0.9592167379025159,1,3,0,0,Low,1,Young,2,"(24999.999, 37110.0]",0,High,0
